year,datepart,Country,unique_visitors
2020,2020-04-04T00:00:00Z,Germany,717
2020,2020-04-04T00:00:00Z,France,1
2020,2020-04-04T00:00:00Z,France,432
2020,2020-04-04T00:00:00Z,Australia,3
2020,2020-04-04T00:00:00Z,Australia,2864
2020,2020-04-04T00:00:00Z,Germany,1246
2020,2020-04-04T00:00:00Z,Germany,12715
2020,2020-04-04T00:00:00Z,France,543
2020,2020-04-04T00:00:00Z,France,14041
2020,2020-04-04T00:00:00Z,Australia,573
2020,2020-04-04T00:00:00Z,Australia,16636
2020,2020-04-04T00:00:00Z,Germany,36
2020,2020-04-04T00:00:00Z,Germany,1272
2020,2020-04-04T00:00:00Z,France,1
2020,2020-04-04T00:00:00Z,France,1643
2020,2020-04-04T00:00:00Z,Australia,60
2020,2020-04-04T00:00:00Z,Australia,6620
2020,2020-04-04T00:00:00Z,Germany,15937
2020,2020-04-04T00:00:00Z,Germany,821
2020,2020-04-04T00:00:00Z,France,192
2020,2020-04-04T00:00:00Z,France,7488
2020,2020-04-04T00:00:00Z,Australia,227
2020,2020-04-04T00:00:00Z,Australia,7316
2020,2020-04-04T00:00:00Z,Germany,1660
2020,2020-04-04T00:00:00Z,France,752
2020,2020-04-04T00:00:00Z,Australia,2159
2020,2020-04-04T00:00:00Z,Germany,558
2020,2020-04-04T00:00:00Z,Germany,3972
2020,2020-04-04T00:00:00Z,France,2822
2020,2020-04-04T00:00:00Z,France,473
2020,2020-04-04T00:00:00Z,Australia,389
2020,2020-04-04T00:00:00Z,Australia,4055
2020,2020-04-04T00:00:00Z,Germany,153
2020,2020-04-04T00:00:00Z,Germany,40691
2020,2020-04-04T00:00:00Z,France,17
2020,2020-04-04T00:00:00Z,France,3631
2020,2020-04-04T00:00:00Z,Australia,21
2020,2020-04-04T00:00:00Z,Australia,7302
2020,2020-04-04T00:00:00Z,Germany,1
2020,2020-04-04T00:00:00Z,Germany,838
2020,2020-04-04T00:00:00Z,France,1001
2020,2020-04-04T00:00:00Z,Australia,2523
2020,2020-04-04T00:00:00Z,Germany,1260
2020,2020-04-04T00:00:00Z,Germany,9410
2020,2020-04-04T00:00:00Z,France,641
2020,2020-04-04T00:00:00Z,France,4567
2020,2020-04-04T00:00:00Z,Australia,360
2020,2020-04-04T00:00:00Z,Australia,11020
2020,2020-04-04T00:00:00Z,Germany,3089
2020,2020-04-04T00:00:00Z,Germany,746
2020,2020-04-04T00:00:00Z,France,27
2020,2020-04-04T00:00:00Z,France,2134
2020,2020-04-04T00:00:00Z,Australia,381
2020,2020-04-04T00:00:00Z,Australia,18498
2020,2020-04-04T00:00:00Z,Germany,4
2020,2020-04-04T00:00:00Z,Germany,920
2020,2020-04-04T00:00:00Z,France,1248
2020,2020-04-04T00:00:00Z,Australia,12
2020,2020-04-04T00:00:00Z,Australia,2726
2020,2020-04-04T00:00:00Z,Germany,345
2020,2020-04-04T00:00:00Z,Germany,1986
2020,2020-04-04T00:00:00Z,France,8
2020,2020-04-04T00:00:00Z,France,1475
2020,2020-04-04T00:00:00Z,Australia,381
2020,2020-04-04T00:00:00Z,Australia,1917
2020,2020-04-04T00:00:00Z,Germany,20560
2020,2020-04-04T00:00:00Z,Germany,3742
2020,2020-04-04T00:00:00Z,France,2161
2020,2020-04-04T00:00:00Z,France,6294
2020,2020-04-04T00:00:00Z,Australia,339
2020,2020-04-04T00:00:00Z,Australia,4549
2020,2020-04-04T00:00:00Z,Germany,1999
2020,2020-04-04T00:00:00Z,Germany,54025
2020,2020-04-04T00:00:00Z,France,1103
2020,2020-04-04T00:00:00Z,France,64704
2020,2020-04-04T00:00:00Z,Australia,1704
2020,2020-04-04T00:00:00Z,Australia,15534
2020,2020-04-04T00:00:00Z,Germany,50
2020,2020-04-04T00:00:00Z,Germany,14116
2020,2020-04-04T00:00:00Z,France,341
2020,2020-04-04T00:00:00Z,France,11052
2020,2020-04-04T00:00:00Z,Australia,3189
2020,2020-04-04T00:00:00Z,Australia,22486
2020,2020-04-04T00:00:00Z,Germany,20
2020,2020-04-04T00:00:00Z,Germany,1617
2020,2020-04-04T00:00:00Z,France,2
2020,2020-04-04T00:00:00Z,France,989
2020,2020-04-04T00:00:00Z,Australia,2
2020,2020-04-04T00:00:00Z,Australia,1664
2020,2020-04-04T00:00:00Z,Germany,974
2020,2020-04-04T00:00:00Z,Germany,11528
2020,2020-04-04T00:00:00Z,France,141
2020,2020-04-04T00:00:00Z,France,8333
2020,2020-04-04T00:00:00Z,Australia,24
2020,2020-04-04T00:00:00Z,Australia,5963
2020,2020-04-04T00:00:00Z,Germany,4235
2020,2020-04-04T00:00:00Z,France,1
2020,2020-04-04T00:00:00Z,France,875
2020,2020-04-04T00:00:00Z,Australia,1
2020,2020-04-04T00:00:00Z,Australia,957
2020,2020-04-04T00:00:00Z,Germany,61
2020,2020-04-04T00:00:00Z,Germany,620
2020,2020-04-04T00:00:00Z,France,4
2020,2020-04-04T00:00:00Z,France,441
2020,2020-04-04T00:00:00Z,Australia,85
2020,2020-04-04T00:00:00Z,Australia,788
2020,2020-04-04T00:00:00Z,Germany,2199
2020,2020-04-04T00:00:00Z,Germany,4905
2020,2020-04-04T00:00:00Z,France,890
2020,2020-04-04T00:00:00Z,France,4919
2020,2020-04-04T00:00:00Z,Australia,15661
2020,2020-04-04T00:00:00Z,Australia,474
2020,2020-04-04T00:00:00Z,Germany,378
2020,2020-04-04T00:00:00Z,France,475
2020,2020-04-04T00:00:00Z,Australia,2
2020,2020-04-04T00:00:00Z,Australia,1050
2020,2020-04-04T00:00:00Z,Germany,1111
2020,2020-04-04T00:00:00Z,Germany,3373
2020,2020-04-04T00:00:00Z,France,182
2020,2020-04-04T00:00:00Z,France,5100
2020,2020-04-04T00:00:00Z,Australia,36
2020,2020-04-04T00:00:00Z,Australia,4391
2020,2020-04-04T00:00:00Z,Germany,1
2020,2020-04-04T00:00:00Z,Germany,2136
2020,2020-04-04T00:00:00Z,France,65
2020,2020-04-04T00:00:00Z,France,1523
2020,2020-04-04T00:00:00Z,Australia,3
2020,2020-04-04T00:00:00Z,Australia,3550
2020,2020-04-04T00:00:00Z,Germany,186
2020,2020-04-04T00:00:00Z,France,194
2020,2020-04-04T00:00:00Z,Australia,1
2020,2020-04-04T00:00:00Z,Australia,636
2020,2020-04-04T00:00:00Z,Germany,423
2020,2020-04-04T00:00:00Z,France,251
2020,2020-04-04T00:00:00Z,Australia,270
2020,2020-04-04T00:00:00Z,Germany,658
2020,2020-04-04T00:00:00Z,Germany,13021
2020,2020-04-04T00:00:00Z,France,93
2020,2020-04-04T00:00:00Z,France,4383
2020,2020-04-04T00:00:00Z,Australia,119
2020,2020-04-04T00:00:00Z,Australia,6768
2020,2020-04-04T00:00:00Z,Germany,297
2020,2020-04-04T00:00:00Z,France,26
2020,2020-04-04T00:00:00Z,France,2172
2020,2020-04-04T00:00:00Z,Australia,911
2020,2020-04-04T00:00:00Z,Germany,3393
2020,2020-04-04T00:00:00Z,Germany,31895
2020,2020-04-04T00:00:00Z,France,3475
2020,2020-04-04T00:00:00Z,France,23680
2020,2020-04-04T00:00:00Z,Australia,624
2020,2020-04-04T00:00:00Z,Australia,10140
2020,2020-04-04T00:00:00Z,Germany,2532
2020,2020-04-04T00:00:00Z,France,1308
2020,2020-04-04T00:00:00Z,Australia,3
2020,2020-04-04T00:00:00Z,Australia,1430
2020,2020-04-04T00:00:00Z,Germany,1108
2020,2020-04-04T00:00:00Z,Germany,15579
2020,2020-04-04T00:00:00Z,France,315
2020,2020-04-04T00:00:00Z,France,13025
2020,2020-04-04T00:00:00Z,Australia,260
2020,2020-04-04T00:00:00Z,Australia,10811
2020,2020-04-04T00:00:00Z,Germany,8
2020,2020-04-04T00:00:00Z,Germany,6880
2020,2020-04-04T00:00:00Z,France,7
2020,2020-04-04T00:00:00Z,France,3345
2020,2020-04-04T00:00:00Z,Australia,69
2020,2020-04-04T00:00:00Z,Australia,24109
2020,2020-04-04T00:00:00Z,Germany,2414
2020,2020-04-04T00:00:00Z,Germany,12194
2020,2020-04-04T00:00:00Z,France,9544
2020,2020-04-04T00:00:00Z,France,12549
2020,2020-04-04T00:00:00Z,Australia,2087
2020,2020-04-04T00:00:00Z,Australia,11647
2020,2020-04-04T00:00:00Z,Germany,691
2020,2020-04-04T00:00:00Z,France,1
2020,2020-04-04T00:00:00Z,France,4594
2020,2020-04-04T00:00:00Z,Australia,1464
2020,2020-04-04T00:00:00Z,Germany,3072
2020,2020-04-04T00:00:00Z,France,1263
2020,2020-04-04T00:00:00Z,Australia,10
2020,2020-04-04T00:00:00Z,Australia,5689
2020,2020-04-04T00:00:00Z,Germany,28
2020,2020-04-04T00:00:00Z,Germany,1806
2020,2020-04-04T00:00:00Z,France,9
2020,2020-04-04T00:00:00Z,France,2259
2020,2020-04-04T00:00:00Z,Australia,11
2020,2020-04-04T00:00:00Z,Australia,2952
2020,2020-04-04T00:00:00Z,Germany,667
2020,2020-04-04T00:00:00Z,Germany,9657
2020,2020-04-04T00:00:00Z,France,108
2020,2020-04-04T00:00:00Z,France,5872
2020,2020-04-04T00:00:00Z,Australia,94
2020,2020-04-04T00:00:00Z,Australia,13375
2020,2020-04-04T00:00:00Z,Germany,314
2020,2020-04-04T00:00:00Z,France,1434
2020,2020-04-04T00:00:00Z,Australia,1
2020,2020-04-04T00:00:00Z,Australia,533
2020,2020-04-04T00:00:00Z,Germany,180
2020,2020-04-04T00:00:00Z,Germany,1998
2020,2020-04-04T00:00:00Z,France,17
2020,2020-04-04T00:00:00Z,France,911
2020,2020-04-04T00:00:00Z,Australia,5
2020,2020-04-04T00:00:00Z,Australia,2675
2020,2020-04-04T00:00:00Z,Germany,1871
2020,2020-04-04T00:00:00Z,France,3469
2020,2020-04-04T00:00:00Z,Australia,67
2020,2020-04-04T00:00:00Z,Australia,12997
2020,2020-04-04T00:00:00Z,Germany,1112
2020,2020-04-04T00:00:00Z,France,2
2020,2020-04-04T00:00:00Z,France,914
2020,2020-04-04T00:00:00Z,Australia,6327
2020,2020-04-04T00:00:00Z,Germany,143
2020,2020-04-04T00:00:00Z,Germany,3149
2020,2020-04-04T00:00:00Z,France,8007
2020,2020-04-04T00:00:00Z,France,425
2020,2020-04-04T00:00:00Z,Australia,86
2020,2020-04-04T00:00:00Z,Australia,1441
2020,2020-04-04T00:00:00Z,Germany,2
2020,2020-04-04T00:00:00Z,Germany,1016
2020,2020-04-04T00:00:00Z,France,2577
2020,2020-04-04T00:00:00Z,Australia,59
2020,2020-04-04T00:00:00Z,Australia,2304
2020,2020-04-04T00:00:00Z,Germany,21
2020,2020-04-04T00:00:00Z,Germany,4833
2020,2020-04-04T00:00:00Z,France,78
2020,2020-04-04T00:00:00Z,France,1455
2020,2020-04-04T00:00:00Z,Australia,1
2020,2020-04-04T00:00:00Z,Australia,460
2020,2020-04-04T00:00:00Z,Germany,64
2020,2020-04-04T00:00:00Z,Germany,1024
2020,2020-04-04T00:00:00Z,France,4
2020,2020-04-04T00:00:00Z,France,334
2020,2020-04-04T00:00:00Z,Australia,2197
2020,2020-04-04T00:00:00Z,Australia,64
2020,2020-04-04T00:00:00Z,Germany,672
2020,2020-04-04T00:00:00Z,France,548
2020,2020-04-04T00:00:00Z,Australia,6
2020,2020-04-04T00:00:00Z,Australia,1147
2020,2020-04-04T00:00:00Z,Germany,3086
2020,2020-04-04T00:00:00Z,Germany,8285
2020,2020-04-04T00:00:00Z,France,1555
2020,2020-04-04T00:00:00Z,France,4092
2020,2020-04-04T00:00:00Z,Australia,877
2020,2020-04-04T00:00:00Z,Australia,3755
2020,2020-04-04T00:00:00Z,Germany,4
2020,2020-04-04T00:00:00Z,Germany,1484
2020,2020-04-04T00:00:00Z,France,744
2020,2020-04-04T00:00:00Z,France,31
2020,2020-04-04T00:00:00Z,Australia,377
2020,2020-04-04T00:00:00Z,Australia,6343
2020,2020-04-04T00:00:00Z,Germany,1
2020,2020-04-04T00:00:00Z,Germany,295
2020,2020-04-04T00:00:00Z,France,168
2020,2020-04-04T00:00:00Z,Australia,3
2020,2020-04-04T00:00:00Z,Australia,878
2020,2020-04-04T00:00:00Z,Germany,2044
2020,2020-04-04T00:00:00Z,Germany,4828
2020,2020-04-04T00:00:00Z,France,4344
2020,2020-04-04T00:00:00Z,France,1955
2020,2020-04-04T00:00:00Z,Australia,2931
2020,2020-04-04T00:00:00Z,Australia,8950
2020,2020-04-04T00:00:00Z,Germany,20
2020,2020-04-04T00:00:00Z,Germany,9527
2020,2020-04-04T00:00:00Z,France,5960
2020,2020-04-04T00:00:00Z,Australia,1024
2020,2020-04-04T00:00:00Z,Australia,15898
2020,2020-04-04T00:00:00Z,Germany,1
2020,2020-04-04T00:00:00Z,Germany,217
2020,2020-04-04T00:00:00Z,France,387
2020,2020-04-04T00:00:00Z,Australia,1
2020,2020-04-04T00:00:00Z,Australia,692
2020,2020-04-04T00:00:00Z,Germany,13
2020,2020-04-04T00:00:00Z,Germany,3388
2020,2020-04-04T00:00:00Z,France,16
2020,2020-04-04T00:00:00Z,France,3007
2020,2020-04-04T00:00:00Z,Australia,40
2020,2020-04-04T00:00:00Z,Australia,2959
2020,2020-04-04T00:00:00Z,Germany,105
2020,2020-04-04T00:00:00Z,Germany,2897
2020,2020-04-04T00:00:00Z,France,1
2020,2020-04-04T00:00:00Z,France,1803
2020,2020-04-04T00:00:00Z,Australia,24
2020,2020-04-04T00:00:00Z,Australia,2818
2020,2020-04-04T00:00:00Z,Germany,263
2020,2020-04-04T00:00:00Z,Germany,3814
2020,2020-04-04T00:00:00Z,France,4070
2020,2020-04-04T00:00:00Z,France,118
2020,2020-04-04T00:00:00Z,Australia,4094
2020,2020-04-04T00:00:00Z,Australia,336
2020,2020-04-04T00:00:00Z,Germany,156
2020,2020-04-04T00:00:00Z,Germany,1641
2020,2020-04-04T00:00:00Z,France,2
2020,2020-04-04T00:00:00Z,France,7409
2020,2020-04-04T00:00:00Z,Australia,18
2020,2020-04-04T00:00:00Z,Australia,3892
2020,2020-04-04T00:00:00Z,Germany,1
2020,2020-04-04T00:00:00Z,Germany,226
2020,2020-04-04T00:00:00Z,France,214
2020,2020-04-04T00:00:00Z,France,205
2020,2020-04-04T00:00:00Z,Australia,53
2020,2020-04-04T00:00:00Z,Australia,896
2020,2020-04-04T00:00:00Z,Germany,907
2020,2020-04-04T00:00:00Z,Germany,3794
2020,2020-04-04T00:00:00Z,France,180
2020,2020-04-04T00:00:00Z,France,2175
2020,2020-04-04T00:00:00Z,Australia,3911
2020,2020-04-04T00:00:00Z,Australia,267
2020,2020-04-04T00:00:00Z,Germany,1
2020,2020-04-04T00:00:00Z,Germany,1422
2020,2020-04-04T00:00:00Z,France,38
2020,2020-04-04T00:00:00Z,France,1035
2020,2020-04-04T00:00:00Z,Australia,4035
2020,2020-04-04T00:00:00Z,Germany,352
2020,2020-04-04T00:00:00Z,Germany,6264
2020,2020-04-04T00:00:00Z,France,102
2020,2020-04-04T00:00:00Z,France,6650
2020,2020-04-04T00:00:00Z,Australia,255
2020,2020-04-04T00:00:00Z,Australia,8582
2020,2020-04-04T00:00:00Z,Germany,66
2020,2020-04-04T00:00:00Z,Germany,5957
2020,2020-04-04T00:00:00Z,France,13
2020,2020-04-04T00:00:00Z,France,2097
2020,2020-04-04T00:00:00Z,Australia,25
2020,2020-04-04T00:00:00Z,Australia,1549
2020,2020-04-04T00:00:00Z,Germany,389
2020,2020-04-04T00:00:00Z,Germany,17445
2020,2020-04-04T00:00:00Z,France,1360
2020,2020-04-04T00:00:00Z,France,24044
2020,2020-04-04T00:00:00Z,Australia,14887
2020,2020-04-04T00:00:00Z,Australia,97
2020,2020-04-11T00:00:00Z,Germany,251
2020,2020-04-11T00:00:00Z,Germany,3640
2020,2020-04-11T00:00:00Z,France,105
2020,2020-04-11T00:00:00Z,France,7226
2020,2020-04-11T00:00:00Z,Australia,221
2020,2020-04-11T00:00:00Z,Australia,3828
2020,2020-04-11T00:00:00Z,Germany,248
2020,2020-04-11T00:00:00Z,Germany,3476
2020,2020-04-11T00:00:00Z,France,3
2020,2020-04-11T00:00:00Z,France,1935
2020,2020-04-11T00:00:00Z,Australia,244
2020,2020-04-11T00:00:00Z,Australia,9212
2020,2020-04-11T00:00:00Z,Germany,114
2020,2020-04-11T00:00:00Z,Germany,2932
2020,2020-04-11T00:00:00Z,France,5964
2020,2020-04-11T00:00:00Z,Australia,24
2020,2020-04-11T00:00:00Z,Australia,1751
2020,2020-04-11T00:00:00Z,Germany,3691
2020,2020-04-11T00:00:00Z,Germany,334
2020,2020-04-11T00:00:00Z,France,2425
2020,2020-04-11T00:00:00Z,France,485
2020,2020-04-11T00:00:00Z,Australia,326
2020,2020-04-11T00:00:00Z,Australia,2672
2020,2020-04-11T00:00:00Z,Germany,733
2020,2020-04-11T00:00:00Z,Germany,6132
2020,2020-04-11T00:00:00Z,France,5437
2020,2020-04-11T00:00:00Z,France,648
2020,2020-04-11T00:00:00Z,Australia,8285
2020,2020-04-11T00:00:00Z,Australia,1189
2020,2020-04-11T00:00:00Z,Germany,4
2020,2020-04-11T00:00:00Z,Germany,973
2020,2020-04-11T00:00:00Z,France,3
2020,2020-04-11T00:00:00Z,France,1696
2020,2020-04-11T00:00:00Z,Australia,170
2020,2020-04-11T00:00:00Z,Australia,4641
2020,2020-04-11T00:00:00Z,Germany,3
2020,2020-04-11T00:00:00Z,Germany,3285
2020,2020-04-11T00:00:00Z,France,2
2020,2020-04-11T00:00:00Z,France,1236
2020,2020-04-11T00:00:00Z,Australia,97
2020,2020-04-11T00:00:00Z,Australia,4501
2020,2020-04-11T00:00:00Z,Germany,207
2020,2020-04-11T00:00:00Z,France,1415
2020,2020-04-11T00:00:00Z,Australia,2
2020,2020-04-11T00:00:00Z,Australia,1026
2020,2020-04-11T00:00:00Z,Germany,1340
2020,2020-04-11T00:00:00Z,Germany,5349
2020,2020-04-11T00:00:00Z,France,3506
2020,2020-04-11T00:00:00Z,France,412
2020,2020-04-11T00:00:00Z,Australia,54
2020,2020-04-11T00:00:00Z,Australia,2189
2020,2020-04-11T00:00:00Z,Germany,717
2020,2020-04-11T00:00:00Z,France,2033
2020,2020-04-11T00:00:00Z,Australia,1367
2020,2020-04-11T00:00:00Z,Germany,250
2020,2020-04-11T00:00:00Z,France,210
2020,2020-04-11T00:00:00Z,Australia,625
2020,2020-04-11T00:00:00Z,Germany,388
2020,2020-04-11T00:00:00Z,France,7
2020,2020-04-11T00:00:00Z,France,3120
2020,2020-04-11T00:00:00Z,Australia,14
2020,2020-04-11T00:00:00Z,Australia,1349
2020,2020-04-11T00:00:00Z,Germany,1340
2020,2020-04-11T00:00:00Z,France,1736
2020,2020-04-11T00:00:00Z,Australia,618
2020,2020-04-11T00:00:00Z,Germany,479
2020,2020-04-11T00:00:00Z,France,322
2020,2020-04-11T00:00:00Z,Australia,2
2020,2020-04-11T00:00:00Z,Australia,1041
2020,2020-04-11T00:00:00Z,Germany,96
2020,2020-04-11T00:00:00Z,Germany,2658
2020,2020-04-11T00:00:00Z,France,125
2020,2020-04-11T00:00:00Z,France,2027
2020,2020-04-11T00:00:00Z,Australia,765
2020,2020-04-11T00:00:00Z,Australia,11287
2020,2020-04-11T00:00:00Z,Germany,164
2020,2020-04-11T00:00:00Z,France,6
2020,2020-04-11T00:00:00Z,France,312
2020,2020-04-11T00:00:00Z,Australia,1
2020,2020-04-11T00:00:00Z,Australia,1508
2020,2020-04-11T00:00:00Z,Germany,2
2020,2020-04-11T00:00:00Z,Germany,820
2020,2020-04-11T00:00:00Z,France,2084
2020,2020-04-11T00:00:00Z,Australia,41
2020,2020-04-11T00:00:00Z,Australia,1341
2020,2020-04-11T00:00:00Z,Germany,1
2020,2020-04-11T00:00:00Z,Germany,709
2020,2020-04-11T00:00:00Z,France,383
2020,2020-04-11T00:00:00Z,Australia,582
2020,2020-04-11T00:00:00Z,Germany,2577
2020,2020-04-11T00:00:00Z,Germany,4
2020,2020-04-11T00:00:00Z,France,4
2020,2020-04-11T00:00:00Z,France,2284
2020,2020-04-11T00:00:00Z,Australia,8600
2020,2020-04-11T00:00:00Z,Australia,73
2020,2020-04-11T00:00:00Z,Germany,187
2020,2020-04-11T00:00:00Z,Germany,4605
2020,2020-04-11T00:00:00Z,France,164
2020,2020-04-11T00:00:00Z,France,3492
2020,2020-04-11T00:00:00Z,Australia,210
2020,2020-04-11T00:00:00Z,Australia,8072
2020,2020-04-11T00:00:00Z,Germany,302
2020,2020-04-11T00:00:00Z,Germany,5667
2020,2020-04-11T00:00:00Z,France,8
2020,2020-04-11T00:00:00Z,France,3265
2020,2020-04-11T00:00:00Z,Australia,32
2020,2020-04-11T00:00:00Z,Australia,6851
2020,2020-04-11T00:00:00Z,Germany,23
2020,2020-04-11T00:00:00Z,Germany,7143
2020,2020-04-11T00:00:00Z,France,1
2020,2020-04-11T00:00:00Z,France,5390
2020,2020-04-11T00:00:00Z,Australia,37
2020,2020-04-11T00:00:00Z,Australia,3951
2020,2020-04-11T00:00:00Z,Germany,19
2020,2020-04-11T00:00:00Z,Germany,897
2020,2020-04-11T00:00:00Z,France,641
2020,2020-04-11T00:00:00Z,Australia,11
2020,2020-04-11T00:00:00Z,Australia,3016
2020,2020-04-11T00:00:00Z,Germany,1402
2020,2020-04-11T00:00:00Z,Germany,13696
2020,2020-04-11T00:00:00Z,France,551
2020,2020-04-11T00:00:00Z,France,16479
2020,2020-04-11T00:00:00Z,Australia,665
2020,2020-04-11T00:00:00Z,Australia,17388
2020,2020-04-11T00:00:00Z,Germany,38
2020,2020-04-11T00:00:00Z,Germany,1302
2020,2020-04-11T00:00:00Z,France,1
2020,2020-04-11T00:00:00Z,France,1680
2020,2020-04-11T00:00:00Z,Australia,134
2020,2020-04-11T00:00:00Z,Australia,7523
2020,2020-04-11T00:00:00Z,Germany,1064
2020,2020-04-11T00:00:00Z,Germany,18222
2020,2020-04-11T00:00:00Z,France,194
2020,2020-04-11T00:00:00Z,France,9664
2020,2020-04-11T00:00:00Z,Australia,257
2020,2020-04-11T00:00:00Z,Australia,8166
2020,2020-04-11T00:00:00Z,Germany,1562
2020,2020-04-11T00:00:00Z,France,693
2020,2020-04-11T00:00:00Z,Australia,1964
2020,2020-04-11T00:00:00Z,Germany,4172
2020,2020-04-11T00:00:00Z,Germany,639
2020,2020-04-11T00:00:00Z,France,504
2020,2020-04-11T00:00:00Z,France,3041
2020,2020-04-11T00:00:00Z,Australia,387
2020,2020-04-11T00:00:00Z,Australia,3532
2020,2020-04-11T00:00:00Z,Germany,185
2020,2020-04-11T00:00:00Z,Germany,39195
2020,2020-04-11T00:00:00Z,France,23
2020,2020-04-11T00:00:00Z,France,3414
2020,2020-04-11T00:00:00Z,Australia,40
2020,2020-04-11T00:00:00Z,Australia,7420
2020,2020-04-11T00:00:00Z,Germany,849
2020,2020-04-11T00:00:00Z,France,844
2020,2020-04-11T00:00:00Z,Australia,2716
2020,2020-04-11T00:00:00Z,Germany,1402
2020,2020-04-11T00:00:00Z,Germany,10424
2020,2020-04-11T00:00:00Z,France,739
2020,2020-04-11T00:00:00Z,France,4930
2020,2020-04-11T00:00:00Z,Australia,11888
2020,2020-04-11T00:00:00Z,Australia,396
2020,2020-04-11T00:00:00Z,Germany,3372
2020,2020-04-11T00:00:00Z,Germany,779
2020,2020-04-11T00:00:00Z,France,2030
2020,2020-04-11T00:00:00Z,France,23
2020,2020-04-11T00:00:00Z,Australia,469
2020,2020-04-11T00:00:00Z,Australia,20440
2020,2020-04-11T00:00:00Z,Germany,10
2020,2020-04-11T00:00:00Z,Germany,953
2020,2020-04-11T00:00:00Z,France,1122
2020,2020-04-11T00:00:00Z,Australia,11
2020,2020-04-11T00:00:00Z,Australia,2697
2020,2020-04-11T00:00:00Z,Germany,316
2020,2020-04-11T00:00:00Z,Germany,2078
2020,2020-04-11T00:00:00Z,France,1416
2020,2020-04-11T00:00:00Z,France,17
2020,2020-04-11T00:00:00Z,Australia,394
2020,2020-04-11T00:00:00Z,Australia,1766
2020,2020-04-11T00:00:00Z,Germany,19425
2020,2020-04-11T00:00:00Z,Germany,3234
2020,2020-04-11T00:00:00Z,France,2230
2020,2020-04-11T00:00:00Z,France,6620
2020,2020-04-11T00:00:00Z,Australia,438
2020,2020-04-11T00:00:00Z,Australia,5420
2020,2020-04-11T00:00:00Z,Germany,2236
2020,2020-04-11T00:00:00Z,Germany,58133
2020,2020-04-11T00:00:00Z,France,1034
2020,2020-04-11T00:00:00Z,France,68817
2020,2020-04-11T00:00:00Z,Australia,1979
2020,2020-04-11T00:00:00Z,Australia,17019
2020,2020-04-11T00:00:00Z,Germany,57
2020,2020-04-11T00:00:00Z,Germany,14885
2020,2020-04-11T00:00:00Z,France,269
2020,2020-04-11T00:00:00Z,France,14220
2020,2020-04-11T00:00:00Z,Australia,3065
2020,2020-04-11T00:00:00Z,Australia,29135
2020,2020-04-11T00:00:00Z,Germany,12
2020,2020-04-11T00:00:00Z,Germany,1781
2020,2020-04-11T00:00:00Z,France,1056
2020,2020-04-11T00:00:00Z,Australia,1474
2020,2020-04-11T00:00:00Z,Germany,11337
2020,2020-04-11T00:00:00Z,Germany,1033
2020,2020-04-11T00:00:00Z,France,81
2020,2020-04-11T00:00:00Z,France,8214
2020,2020-04-11T00:00:00Z,Australia,6083
2020,2020-04-11T00:00:00Z,Australia,40
2020,2020-04-11T00:00:00Z,Germany,3
2020,2020-04-11T00:00:00Z,Germany,4304
2020,2020-04-11T00:00:00Z,France,2
2020,2020-04-11T00:00:00Z,France,772
2020,2020-04-11T00:00:00Z,Australia,1
2020,2020-04-11T00:00:00Z,Australia,973
2020,2020-04-11T00:00:00Z,Germany,56
2020,2020-04-11T00:00:00Z,Germany,658
2020,2020-04-11T00:00:00Z,France,499
2020,2020-04-11T00:00:00Z,France,3
2020,2020-04-11T00:00:00Z,Australia,689
2020,2020-04-11T00:00:00Z,Australia,71
2020,2020-04-11T00:00:00Z,Germany,2309
2020,2020-04-11T00:00:00Z,Germany,5402
2020,2020-04-11T00:00:00Z,France,4998
2020,2020-04-11T00:00:00Z,France,946
2020,2020-04-11T00:00:00Z,Australia,524
2020,2020-04-11T00:00:00Z,Australia,17210
2020,2020-04-11T00:00:00Z,Germany,442
2020,2020-04-11T00:00:00Z,France,392
2020,2020-04-11T00:00:00Z,Australia,1133
2020,2020-04-11T00:00:00Z,Germany,1196
2020,2020-04-11T00:00:00Z,Germany,3522
2020,2020-04-11T00:00:00Z,France,170
2020,2020-04-11T00:00:00Z,France,4936
2020,2020-04-11T00:00:00Z,Australia,4889
2020,2020-04-11T00:00:00Z,Australia,41
2020,2020-04-11T00:00:00Z,Germany,2367
2020,2020-04-11T00:00:00Z,France,38
2020,2020-04-11T00:00:00Z,France,1360
2020,2020-04-11T00:00:00Z,Australia,2
2020,2020-04-11T00:00:00Z,Australia,3474
2020,2020-04-11T00:00:00Z,Germany,180
2020,2020-04-11T00:00:00Z,France,186
2020,2020-04-11T00:00:00Z,Australia,1
2020,2020-04-11T00:00:00Z,Australia,721
2020,2020-04-11T00:00:00Z,Germany,473
2020,2020-04-11T00:00:00Z,France,254
2020,2020-04-11T00:00:00Z,Australia,285
2020,2020-04-11T00:00:00Z,Germany,549
2020,2020-04-11T00:00:00Z,Germany,12440
2020,2020-04-11T00:00:00Z,France,113
2020,2020-04-11T00:00:00Z,France,4385
2020,2020-04-11T00:00:00Z,Australia,124
2020,2020-04-11T00:00:00Z,Australia,8138
